3325.824157976202, 5545.458877567043 
3325.4933048128655, 5548.471771561917 
3324.897557983346, 5551.7135431488205 
3324.655345627541, 5552.764335480992 
3325.176907128327, 5551.589147376478 
3324.422297315231, 5554.445160121469 
3324.351984789286, 5555.035812781509 
3324.2639381171616, 5555.457869170547 
3324.5421995875777, 5553.421931340908 
3324.056504917436, 5557.371187205598 
3324.1392781226, 5556.500969223055 
3321.8904059839256, 5571.950386612853 
3321.5503426828645, 5573.513053113697 
3321.476934073712, 5573.6521707609845 
3321.0593350450854, 5579.531475625481 
3321.3928184947868, 5574.221467407806 
3323.6673764455945, 5558.1257635874135 
3323.5780419463754, 5559.357448771887 
3323.2060776638705, 5562.9822373576935 
3322.743712973768, 5564.125743910177 
3322.2124953663306, 5566.489678737685 
3323.3960563147184, 5560.387878776576 
3320.6440529527763, 5583.052886404523 
3319.715155335077, 5588.723043504222 
3319.572762887505, 5589.594042729905 
3320.243184815989, 5585.552556699606 
3320.118805582937, 5586.983562408955 
3320.0761826771895, 5588.156601507263 
3332.3771201560567, 5510.426057223028 
3332.662038546441, 5509.683792410447 
3333.018631971185, 5507.427834539382 
3333.1866710136137, 5507.311603358037 
3333.4048841732724, 5507.16943695342 
3333.611953025815, 5506.773399827068 
3318.6219330772433, 5601.0092751881775 
3318.03313320428, 5605.639066617655 
3318.199087318077, 5605.09048782751 
3318.298303500902, 5604.107554496101 
3318.353799908901, 5602.978552614023 
3318.447782441267, 5601.85812054144 
3317.5909890283124, 5607.661573097433 
3318.7265520238534, 5600.615614339843 
3317.774265054362, 5606.8744388319465 
3317.238571987564, 5612.467271430746 
3317.089783050684, 5615.557581629123 
3316.5250673812066, 5620.408451727167 
3316.749458299741, 5618.776545344745 
3317.3005347955545, 5611.503681851895 
3316.996296702966, 5617.849728130665 
3316.249852900657, 5623.503706754808 
3316.120964314904, 5624.872245225108 
3315.560817931788, 5637.4417534116365 
3315.692034120101, 5635.986311536027 
3315.099585764907, 5640.990339901056 
3315.729962270095, 5633.154127780942 
3316.064724391389, 5627.046972650376 
3315.8042429728334, 5628.407495011647 
3315.1066053209756, 5640.6366743227545 
3313.6905385761843, 5660.9268449086585 
3313.753131830409, 5660.51535526905 
3314.4492347254427, 5653.819751494266 
3314.291571851466, 5654.64584081813 
3313.934713129747, 5658.311120020678 
3314.0437030667963, 5656.508598017971 
3311.395576982214, 5697.440548918608 
3311.744602598054, 5692.177425397854 
3311.992308112053, 5687.857390668522 
3312.092081128597, 5685.415880553211 
3312.186447335947, 5684.488614468577 
3311.432317859702, 5695.797750946816 
3313.0321560054554, 5665.937723888793 
3312.792797649948, 5675.337584380775 
3312.879256788048, 5669.450787629635 
3312.924610208603, 5668.77942157843 
3312.530831199147, 5680.021155287902 
3314.5765808527754, 5649.275570080361 
3314.690377318649, 5647.979328339233 
3314.806282924582, 5647.117489802628 
3314.944694031099, 5644.17931374205 
3318.853314394833, 5597.562185364099 
3318.9188300475334, 5594.192145028893 
3319.136372252251, 5593.012738514488 
